symbol,date,open,close,high,low,volume,value,trades,change,marketCap,collectedAt,__v,rsi,macd,macd_signal,bb_upper,bb_lower,bb_width,obv,atr,doji,engulfing,vwap,predicted_trend,signal
SEMLFBSLGF,2025-05-03,9.1,9.5,9.5,9.1,469844,2.81,198,4.4,4046472950.09,2025-05-03T18:58:00+08:00,0,52.85918889189803,0.025147580803713154,-0.01509270737042654,10.026832214330213,7.023167785669788,35.233600336192666,6224030,1.3654685173099177,0,0,8.657173338693969,1,buy
SEMLFBSLGF,2025-05-04,9.6,9.3,9.6,9.3,238874,2.296,190,-3.12,5570914429.93,2025-05-04T17:58:00+08:00,0,52.18032142385648,0.07542710055801471,0.003011254215261711,10.099333185119301,7.100666814880698,34.868213607425616,5985156,1.289363623216352,0,0,8.662148233080774,0,sell
SEMLFBSLGF,2025-05-05,8.3,7.4,8.3,7.4,263774,0.815,83,-10.84,4156283182.24,2025-05-05T18:30:00+08:00,0,46.12041401458206,-0.03760663297417821,-0.0051123232226262735,10.099333185119301,7.100666814880698,34.868213607425616,5721382,1.3329805072723266,0,0,8.655085032735654,0,sell
SEMLFBSLGF,2025-05-06,8.2,8.4,8.4,8.2,344522,3.111,163,2.44,6198240855.99,2025-05-06T18:06:00+08:00,0,49.44799551990077,-0.04596518052248655,-0.013282894682598329,10.099333185119301,7.100666814880698,34.868213607425616,6065904,1.3091961853243033,0,0,8.652029260182454,1,buy
SEMLFBSLGF,2025-05-07,7.5,6.8,7.5,6.8,277235,2.126,81,-9.33,2833112055.12,2025-05-07T16:53:00+08:00,0,44.692025029599726,-0.1796254080258901,-0.046551397351256685,10.036820720812528,6.86317927918747,37.55788688313679,5788669,1.3299678863725675,0,0,8.63975232103732,0,sell
SEMLFBSLGF,2025-05-08,9.3,9.2,9.3,9.2,106100,0.282,80,-1.08,4642045024.88,2025-05-08T18:52:00+08:00,0,52.12963116380712,-0.0908449548388024,-0.05541010884876583,10.109753067600117,6.8702469323998825,38.15672715194622,5894769,1.413541608774527,0,0,8.641470282367504,0,sell
SEMLFBSLGF,2025-05-09,9.6,9.5,9.6,9.5,169842,0.83,125,-1.04,1378249095.13,2025-05-09T16:06:00+08:00,0,52.98079929942306,0.0036792743515210447,-0.043592232208708455,10.199365551485096,6.850634448514905,39.281303260647405,6064611,1.3411457795763464,0,0,8.645583236097803,0,sell
SEMLFBSLGF,2025-05-10,7.9,8.5,8.5,7.9,431021,1.078,160,7.59,5490825141.26,2025-05-10T16:30:00+08:00,0,49.80202967274428,-0.0020772899506642517,-0.03528924375709962,10.173235701332352,6.9867642986676515,37.13836133641841,5633590,1.3596353667494643,0,0,8.641585551933558,1,buy
SEMLFBSLGF,2025-05-11,8.9,9.5,9.5,8.9,172416,1.347,124,6.74,3613960051.76,2025-05-11T17:27:00+08:00,0,52.84865677531096,0.07320833391458414,-0.013589728222762866,10.248169710378015,6.9718302896219875,38.052722656864425,5806006,1.3339471262673597,0,0,8.644618250814972,1,buy
SEMLFBSLGF,2025-05-12,7.3,7.8,7.8,7.3,61276,0.369,182,6.85,7420810477.8,2025-05-12T17:53:00+08:00,0,47.56368970477766,-0.004254021563237842,-0.011722586890857862,10.256896507006374,6.933103492993626,38.67123925552935,5744730,1.395808045819691,0,0,8.642965505396928,1,buy
SEMLFBSLGF,2025-05-13,8.6,8.8,8.8,8.6,160832,1.231,95,2.33,9518027490.61,2025-05-13T17:04:00+08:00,0,50.68761136146033,0.01487665743919031,-0.0064027380248482275,10.263730747446829,6.93626925255317,38.69141273132162,5905562,1.3675360425468561,0,0,8.64335148946148,1,buy
SEMLFBSLGF,2025-05-14,9.5,8.7,9.5,8.7,473550,3.01,32,-8.42,1899572780.26,2025-05-14T18:10:00+08:00,0,50.36448152561898,0.021718338624120648,-0.0007785226950544526,10.203523798418615,6.936476201581382,38.12190894792572,5432012,1.3269977537935094,0,0,8.647367060310325,0,sell
SEMLFBSLGF,2025-05-15,7.4,7.6,7.6,7.4,217718,0.896,174,2.7,2595014562.9,2025-05-15T16:56:00+08:00,0,46.82809979713056,-0.060918160032974455,-0.012806450162638454,10.22127563365933,6.86872436634067,39.23406983403932,5214294,1.3250693428082587,0,0,8.641041846803866,1,buy
SEMLFBSLGF,2025-05-16,8.4,7.9,8.4,7.9,123966,0.482,197,-5.95,6814745493.15,2025-05-16T16:10:00+08:00,0,47.90249715223724,-0.10103600758445275,-0.030452361647001318,10.021673713867264,6.868326286132734,37.33981560372446,5338260,1.287564389750526,0,0,8.639190963556858,0,sell
SEMLFBSLGF,2025-05-17,9.7,9.3,9.7,9.3,185545,1.002,185,-4.12,2013608311.8,2025-05-17T16:47:00+08:00,0,52.70521897724408,-0.01963505045145908,-0.02828889940789287,10.112842295096732,6.9171577049032695,37.53005977913637,5523805,1.324166933339774,0,0,8.643002839568739,0,sell
SEMLFBSLGF,2025-05-18,7.9,8.0,8.0,7.9,304546,0.972,142,1.27,7668001554.96,2025-05-18T16:33:00+08:00,0,48.256580910707356,-0.05933931423100525,-0.03449898237251535,10.061590116466963,6.868409883533037,37.722152781263155,5219259,1.3295835809583616,0,0,8.637715971494636,1,buy
SEMLFBSLGF,2025-05-19,9.3,9.7,9.7,9.3,356422,1.773,151,4.3,1288377490.49,2025-05-19T16:50:00+08:00,0,53.75376279410352,0.04584212371072738,-0.018430761155866802,10.218887690378295,6.871112309621702,39.17817882687647,5575681,1.356041896604193,0,0,8.646137386463081,1,buy
SEMLFBSLGF,2025-05-20,7.0,7.4,7.4,7.0,496851,0.622,88,5.71,8090609547.95,2025-05-20T17:33:00+08:00,0,46.54843610423904,-0.05574896763076964,-0.02589440245084737,10.206778627229157,6.733221372770845,41.0101210679848,5078830,1.4520389039896078,0,0,8.628922164031994,1,buy
SEMLFBSLGF,2025-05-21,9.7,10.2,10.2,9.7,484412,0.948,174,5.15,8600050091.71,2025-05-21T16:00:00+08:00,0,54.537767616045215,0.08865401171855147,-0.0029847196169676023,10.4197437491234,6.8102562508766,41.89770746659083,5563242,1.5483218394189215,0,0,8.645804436803054,1,buy
SEMLFBSLGF,2025-05-22,9.8,8.9,9.8,8.9,173986,0.743,171,-9.18,2778024901.79,2025-05-22T16:36:00+08:00,0,50.74534896611377,0.09707624326894582,0.017027472960215083,10.427318455613172,6.812681544386827,41.93314282165134,5389256,1.530584565174713,0,0,8.64818691013017,0,sell
SEMLFBSLGF,2025-05-23,7.7,7.9,7.9,7.7,213306,1.511,91,2.6,8279416672.9,2025-05-23T17:39:00+08:00,0,47.98138108449297,0.022796495984851006,0.01818127756514227,10.325945127936462,6.754054872063536,41.82541283223568,5175950,1.5069713819479476,0,0,8.643914721710438,1,buy
SEMLFBSLGF,2025-05-24,9.9,10.3,10.3,9.9,377845,1.979,50,4.04,5643324074.3,2025-05-24T18:19:00+08:00,0,54.40072458356715,0.1557933151100208,0.04570368507411798,10.509270694821339,6.670729305178661,44.68616285963537,5553795,1.5707591403802372,0,0,8.657926583941205,1,buy
SEMLFBSLGF,2025-05-25,8.0,8.4,8.4,8.0,377860,1.163,76,5.0,2343653562.7,2025-05-25T18:12:00+08:00,0,49.22205090728495,0.10665072821253219,0.057893093701800825,10.48325798519903,6.796742014800971,42.6680089166442,5175935,1.6228477732102202,0,0,8.654359024836024,1,buy
SEMLFBSLGF,2025-05-26,7.3,6.9,7.3,6.9,226324,0.861,84,-5.48,5319619555.69,2025-05-26T18:14:00+08:00,0,45.53655153577167,-0.052724811131225735,0.03576951273519552,10.557260023189741,6.572739976810259,46.520957926205284,4949611,1.6140729322666332,0,0,8.645554011961789,0,sell
SEMLFBSLGF,2025-05-27,8.5,7.6,8.5,7.6,150820,0.976,153,-10.59,1131010874.59,2025-05-27T17:26:00+08:00,0,47.51165994900848,-0.12115037829649289,0.004385534528857839,10.482738000893624,6.727261999106376,43.64295179299533,5100431,1.6130677228190164,0,0,8.642865088919976,0,sell
SEMLFBSLGF,2025-05-28,9.7,10.2,10.2,9.7,418504,3.82,62,5.15,9178228046.59,2025-05-28T16:19:00+08:00,0,54.16103189392764,0.034027885358030474,0.010314004694692368,10.643441600852281,6.666558399147719,45.948968246153235,5518935,1.683562885474801,0,0,8.656642774579318,1,buy
SEMLFBSLGF,2025-05-29,9.0,8.4,9.0,8.4,497816,2.441,169,-6.67,1178016130.02,2025-05-29T18:28:00+08:00,0,49.48698933939671,0.011628771294104112,0.010576958014574717,10.552434377898521,6.647565622101479,45.40545064880282,5021119,1.691879822226601,0,0,8.655982932393563,0,sell
SEMLFBSLGF,2025-05-30,8.2,8.4,8.4,8.2,72172,0.115,60,2.44,3322931351.45,2025-05-30T16:48:00+08:00,0,49.48698933939671,-0.006052913756484202,0.0072509836603629335,10.548944727979784,6.6410552720202185,45.46700937707463,5093291,1.5853169777818437,0,0,8.655438938867041,1,buy
SEMLFBSLGF,2025-05-31,7.8,7.0,7.8,7.0,361479,2.11,80,-10.26,4580644226.14,2025-05-31T17:17:00+08:00,0,45.9129003800753,-0.1315180184114304,-0.020502816753995737,10.494944443682343,6.445055556317659,47.8145087056043,4731812,1.5720800507974262,0,0,8.643809575413448,0,sell
SEMLFBSLGF,2025-06-01,7.6,6.9,7.6,6.9,475596,4.098,70,-9.21,3176449358.28,2025-06-01T16:05:00+08:00,0,45.659235927137324,-0.23629531672044557,-0.0636613167472857,10.545259418090154,6.304740581909848,50.33256778849028,4256216,1.5097886185976102,0,0,8.627349368629716,0,sell
SEMLFBSLGF,2025-06-02,7.9,7.3,7.9,7.3,108049,0.701,153,-7.59,2939657706.47,2025-06-02T17:36:00+08:00,0,46.9224598609958,-0.2837841365725744,-0.10768588071234345,10.517487024182612,6.182512975817387,51.91585686664941,4364265,1.4733751458406381,0,0,8.624565244439792,0,sell
SEMLFBSLGF,2025-06-03,9.8,10.4,10.4,9.8,477680,0.89,155,6.12,4193193098.29,2025-06-03T16:47:00+08:00,0,55.54710176306975,-0.07046302236472535,-0.10024130904281983,10.777029034832829,6.092970965167171,55.53121600077839,4841945,1.5895626354234498,0,0,8.641580200865866,1,buy
SEMLFBSLGF,2025-06-04,8.0,7.7,8.0,7.7,268508,1.918,178,-3.75,6863403163.32,2025-06-04T18:44:00+08:00,0,48.20076299731613,-0.11791271325755304,-0.10377558988576648,10.775294413987236,6.104705586012763,55.33873018927101,4573437,1.6688795900360602,0,0,8.636501910517328,0,sell
SEMLFBSLGF,2025-06-05,9.7,10.7,10.7,9.7,237666,1.39,136,10.31,9219809802.19,2025-06-05T16:23:00+08:00,0,55.278129425830016,0.08557157693476114,-0.06590615652166096,11.097617921766524,6.062382078233479,58.68573244211007,4811103,1.7639596193191986,0,0,8.645693822620737,1,buy
SEMLFBSLGF,2025-06-06,7.9,7.9,7.9,7.9,270151,0.351,71,0.0,2165621888.4,2025-06-06T17:44:00+08:00,0,48.60336264156568,0.02065959259045158,-0.04859300669923845,11.021493579525934,5.998506420474065,59.02452595830634,4540952,1.8379625036535414,1,0,8.641217682270552,0,sell
SEMLFBSLGF,2025-06-07,7.2,7.3,7.3,7.2,61351,0.491,105,1.39,2088573120.36,2025-06-07T18:49:00+08:00,0,47.2857405871998,-0.07829606001651968,-0.0545336173626947,11.033026583130049,5.916973416869951,60.36640904141709,4479601,1.7566794676782884,0,0,8.639346451051976,1,buy
SEMLFBSLGF,2025-06-08,9.9,9.4,9.9,9.4,182217,0.737,50,-5.05,5850836376.15,2025-06-08T18:05:00+08:00,0,52.17284699954909,0.012588212841455615,-0.04110925132186464,10.992508637695042,5.927491362304959,59.87018056016646,4661818,1.816916648558411,0,0,8.643080767617692,0,sell
SEMLFBSLGF,2025-06-09,9.1,9.8,9.8,9.1,288165,2.09,103,7.69,4389209279.31,2025-06-09T18:19:00+08:00,0,53.06541648302212,0.11555921621631882,-0.009775557814227946,11.127626346228976,6.032373653771028,59.38522951582688,4949983,1.737136887947096,0,0,8.64892535724806,1,buy
SEMLFBSLGF,2025-06-10,8.2,8.7,8.7,8.2,451322,4.362,83,6.1,6729999681.17,2025-06-10T17:13:00+08:00,0,50.286131329860865,0.10716830186652437,0.01361321412192252,10.943421620639054,6.066578379360944,57.34089642890194,4498661,1.727341395950875,0,0,8.647790955927489,1,buy
SEMLFBSLGF,2025-06-11,8.8,8.4,8.8,8.4,155256,0.727,162,-4.55,3494253890.99,2025-06-11T17:14:00+08:00,0,49.52430984698094,0.0754413085512553,0.025978833007789078,10.911953946932382,6.048046053067618,57.357404408782585,4343405,1.6325312962400982,0,0,8.647405848617703,0,sell
SEMLFBSLGF,2025-06-12,7.8,7.1,7.8,7.1,89615,0.251,182,-8.97,7891190216.07,2025-06-12T18:53:00+08:00,0,46.25419575553272,-0.053979456109439994,0.009987175184343264,10.934313532818198,5.945686467181805,59.10695575398569,4253790,1.608779060794377,0,0,8.644858748192835,0,sell
SEMLFBSLGF,2025-06-13,9.3,8.7,9.3,8.7,208646,0.694,39,-6.45,7052212255.11,2025-06-13T16:03:00+08:00,0,50.57946575216394,-0.02712701296771236,0.0025643375539321387,10.708957215446887,6.011042784553111,56.19514869490163,4462436,1.6510091278804933,0,0,8.646005003217496,0,sell
SEMLFBSLGF,2025-06-14,7.9,7.9,7.9,7.9,356907,2.69,40,0.0,7232386848.07,2025-06-14T17:58:00+08:00,0,48.478715387868924,-0.0695972981077535,-0.011867989578404991,10.692350207330255,5.977649792669743,56.565091957534655,4105529,1.5902227616033149,1,0,8.640315655120878,0,sell
SEMLFBSLGF,2025-06-15,7.4,6.7,7.4,6.7,72281,0.256,122,-9.46,9042845117.74,2025-06-15T16:56:00+08:00,0,45.43064458469559,-0.19780510215641378,-0.04905541209400675,10.70817015758422,5.941829842415778,57.25333711914045,4033248,1.562349707203078,0,0,8.637683274876474,0,sell
SEMLFBSLGF,2025-06-16,8.7,8.1,8.7,8.1,218206,0.85,149,-6.9,9447752370.85,2025-06-16T17:40:00+08:00,0,49.425806513759,-0.18431771100187255,-0.07610787187557992,10.712625658033875,5.987374341966125,56.58983612057187,4251454,1.593610442402858,0,0,8.636118490362048,0,sell
SEMLFBSLGF,2025-06-17,9.4,8.7,9.4,8.7,207001,0.763,75,-7.45,2044400129.17,2025-06-17T17:41:00+08:00,0,51.07887150108536,-0.1237869320517131,-0.08564368391080657,10.488481420748773,6.061518579251228,53.49804038063498,4458455,1.572638267945511,0,0,8.637419307632246,0,sell
SEMLFBSLGF,2025-06-18,9.2,8.9,9.2,8.9,482454,4.769,114,-3.26,7893543049.88,2025-06-18T17:08:00+08:00,0,51.64622634042492,-0.05899743934658197,-0.08031443499796165,10.529798197146999,6.070201802853003,53.7300770396867,4940909,1.496021248806546,0,0,8.641080531490141,0,sell
SEMLFBSLGF,2025-06-19,9.2,8.5,9.2,8.5,257535,0.3,32,-7.61,8549832522.22,2025-06-19T16:02:00+08:00,0,50.38760047316991,-0.039472937206133096,-0.07214613543959594,10.536120794578366,6.073879205421633,53.72957964065904,4683374,1.439162588177507,0,0,8.641575123266673,0,sell
SEMLFBSLGF,2025-06-20,7.5,6.5,7.5,6.5,120506,0.253,76,-13.33,6274468576.38,2025-06-20T18:28:00+08:00,0,44.54255526996843,-0.18327028809659573,-0.0943709659709959,10.579217258111987,5.980782741888012,55.53664874666636,4562868,1.4792224033076848,0,0,8.637050232375232,0,sell
SEMLFBSLGF,2025-06-21,7.0,7.8,7.8,7.0,330145,0.514,97,11.43,9376634413.72,2025-06-21T16:36:00+08:00,0,48.70756086201918,-0.19013977625184175,-0.11352472802716508,10.548398299900402,6.101601700099597,53.41497417178145,4893013,1.4664208030714216,0,0,8.629535073777921,1,buy
SEMLFBSLGF,2025-06-22,10.0,10.9,10.9,10.0,187070,1.63,104,9.0,8149094835.45,2025-06-22T17:40:00+08:00,0,57.00071908961855,0.05393842848410024,-0.08003209672491202,10.94013859975156,6.069861400248438,57.26369429162988,5080083,1.583105031423463,0,0,8.637108218160675,1,buy
SEMLFBSLGF,2025-06-23,9.8,9.2,9.8,9.2,164167,0.645,75,-6.12,7615883683.16,2025-06-23T16:15:00+08:00,0,52.03236983814006,0.10894057261073087,-0.04223756285778345,10.74584766988169,6.144152330118311,54.49017572247931,4915916,1.591454672036073,0,0,8.639672642326659,0,sell
SEMLFBSLGF,2025-06-24,8.0,7.4,8.0,7.4,479383,2.226,101,-7.5,1145007742.29,2025-06-24T18:55:00+08:00,0,47.32842616619876,0.007202188976487278,-0.032349612490929304,10.753876072427271,6.106123927572728,55.13347740040977,4436533,1.606350766890639,0,0,8.629566668585522,0,sell
SEMLFBSLGF,2025-06-25,7.3,7.9,7.9,7.3,132692,0.721,112,8.22,7967005711.33,2025-06-25T17:09:00+08:00,0,48.71536701865748,-0.03270340719252296,-0.032420371431248034,10.375089926118296,6.2049100738817025,50.30373766268509,4569225,1.5344685692555935,0,0,8.62707231926318,1,buy
SEMLFBSLGF,2025-06-26,7.6,8.1,8.1,7.6,332405,2.031,42,6.58,3462504855.94,2025-06-26T18:29:00+08:00,0,49.290562038217594,-0.04764137106063693,-0.035464571357125815,10.379422996891208,6.220577003108794,50.10657823834234,4901630,1.4605779571659083,0,1,8.622440132362174,1,buy
SEMLFBSLGF,2025-06-27,7.9,8.8,8.8,7.9,282689,0.345,66,11.39,5200391223.76,2025-06-27T18:29:00+08:00,0,51.347338964826385,-0.0029615265577564998,-0.028963962397251953,10.412523006005086,6.337476993994914,48.65726581504684,5184319,1.4205366745112005,0,1,8.621748785537484,1,buy
SEMLFBSLGF,2025-06-28,7.0,6.4,7.0,6.4,334962,3.225,47,-8.57,7434169941.09,2025-06-28T16:59:00+08:00,0,44.65917414218026,-0.15937519224287477,-0.05504620836637652,10.37709200546817,6.07290799453183,52.330504692235124,4849357,1.4904983406175434,0,0,8.608312165614674,0,sell
SEMLFBSLGF,2025-06-29,9.6,9.3,9.6,9.3,474144,3.64,49,-3.12,9771510340.81,2025-06-29T18:08:00+08:00,0,52.67978071460834,-0.04876623866576857,-0.05379021442625494,10.28901890848312,6.110981091516878,50.95168069471028,5323501,1.6126056020020045,0,0,8.615690612799094,0,sell
SEMLFBSLGF,2025-06-30,8.9,8.6,8.9,8.6,296993,1.211,175,-3.37,7517111674.84,2025-06-30T18:40:00+08:00,0,50.76715865356616,-0.017391517331390105,-0.04651047500728197,10.279682229981349,6.110317770018652,50.87693056696396,5026508,1.5474194875732898,0,0,8.616179935031921,0,sell
SEMLFBSLGF,2025-07-01,8.8,9.1,9.1,8.8,277991,1.103,76,3.41,5382590779.96,2025-07-01T18:23:00+08:00,0,52.10478249186774,0.047274050863139294,-0.027753569833197718,10.350471645648678,6.1095283543513235,51.53029515549641,5304499,1.4726038098894834,0,0,8.6182537894837,1,buy
SEMLFBSLGF,2025-07-02,7.6,8.5,8.5,7.6,280984,0.511,78,11.84,1251651821.23,2025-07-02T16:59:00+08:00,0,50.33737932002856,0.04953597408263555,-0.012295661050031065,10.35815451315007,6.241845486849931,49.59408465421855,5023515,1.4745606806116631,0,0,8.61598195886105,1,buy
SEMLFBSLGF,2025-07-03,9.5,10.0,10.0,9.5,235454,1.224,168,5.26,8602030177.24,2025-07-03T16:44:00+08:00,0,54.493219573627805,0.1704017432821523,0.02424381981640561,10.547910900609551,6.182089099390449,52.19153378624151,5258969,1.476377774853687,0,0,8.621497704923987,1,buy
SEMLFBSLGF,2025-07-04,9.6,10.5,10.5,9.6,348452,2.266,74,9.38,9157578595.84,2025-07-04T17:28:00+08:00,0,55.82035387297898,0.30304128617884274,0.08000331308889304,10.854215971461704,6.135784028538298,55.543636761900004,5607421,1.4352079337927093,0,1,8.632011706022306,1,buy
SEMLFBSLGF,2025-07-05,10.0,10.6,10.6,10.0,321709,1.422,71,6.0,8639443719.02,2025-07-05T18:27:00+08:00,0,56.09612973347096,0.4114849019961504,0.14629963087034453,11.068150541912765,6.311849458087237,54.7330389393041,5929130,1.3755502242360873,0,1,8.642817580021024,1,buy
SEMLFBSLGF,2025-07-06,10.0,9.8,10.0,9.8,381028,1.691,56,-2.0,7552655898.67,2025-07-06T18:40:00+08:00,0,53.23332154299666,0.4279408984114621,0.20262788437856805,11.184045454116625,6.365954545883377,54.90701889724499,5548102,1.3344394939335094,0,0,8.651613262858836,0,sell
